Data	MoNbTaWV_2D_silea
Recipe	MISAC3
Points	3531
X-Resolution	1.000000
	       Raw	  RawLevel	    Normal	     Rough	      Wavi
1828	    230819	    380759	    380762	    380762	    380762
1829	    230750	    380747	    380825	    380825	    380825
1830	    230676	    380753	    381068	    381068	    381068
1831	    230723	    381012	    381680	    381680	    381680
1832	    231564	    382126	    382796	    382796	    382796
1833	    233519	    384224	    384317	    384317	    384317
1834	    235904	    386533	    385817	    385817	    385817
1835	    237593	    388065	    386696	    386696	    386696
1836	    238179	    388201	    386481	    386481	    386481
1837	    236185	    385936	    385185	    385185	    385185
1838	    232495	    382610	    383390	    383390	    383390
1839	    230352	    380839	    381845	    381845	    381845
1840	    229833	    380451	    380917	    380917	    380917
1841	    229696	    380384	    380506	    380506	    380506
1842	    229621	    380359	    380356	    380356	    380356
1843	    229511	    380309	    380291	    380291	    380291
1844	    229413	    380267	    380245	    380245	    380245
1845	    229306	    380219	    380203	    380203	    380203
1846	    229208	    380181	    380164	    380164	    380164
1847	    229116	    380147	    380129	    380129	    380129
1848	    229029	    380118	    380096	    380096	    380096
1849	    228944	    380090	    380061	    380061	    380061
1850	    228852	    380053	    380023	    380023	    380023
1851	    228750	    380007	    379978	    379978	    379978
1852	    228638	    379952	    379926	    379926	    379926
1853	    228525	    379895	    379870	    379870	    379870
1854	    228403	    379831	    379811	    379811	    379811
1855	    228286	    379773	    379751	    379751	    379751
1856	    228174	    379717	    379689	    379689	    379689
1857	    228055	    379653	    379624	    379624	    379624
1858	    227922	    379578	    379555	    379555	    379555
1859	    227786	    379501	    379486	    379486	    379486
1860	    227661	    379436	    379418	    379418	    379418
1861	    227549	    379380	    379352	    379352	    379352
1862	    227427	    379312	    379282	    379282	    379282
1863	    227286	    379230	    379209	    379209	    379209
1864	    227153	    379156	    379133	    379133	    379133
1865	    227027	    379085	    379053	    379053	    379053
1866	    226885	    378996	    378969	    378969	    378969
1867	    226718	    378890	    378887	    378887	    378887
1868	    226574	    378814	    378816	    378816	    378816
1869	    226481	    378778	    378757	    378757	    378757
1870	    226386	    378736	    378703	    378703	    378703
1871	    226266	    378673	    378647	    378647	    378647
1872	    226143	    378608	    378587	    378587	    378587
1873	    226025	    378548	    378525	    378525	    378525
1874	    225908	    378487	    378460	    378460	    378460
1875	    225785	    378419	    378393	    378393	    378393
1876	    225647	    378339	    378327	    378327	    378327
1877	    225510	    378266	    378274	    378274	    378274
1878	    225407	    378229	    378243	    378243	    378243
1879	    225351	    378236	    378239	    378239	    378239
1880	    225323	    378269	    378255	    378255	    378255
1881	    225306	    378308	    378282	    378282	    378282
1882	    225283	    378339	    378309	    378309	    378309
1883	    225243	    378356	    378331	    378331	    378331
1884	    225200	    378372	    378350	    378350	    378350
1885	    225165	    378393	    378364	    378364	    378364
1886	    225122	    378404	    378373	    378373	    378373
1887	    225060	    378400	    378376	    378376	    378376
1888	    224995	    378394	    378376	    378376	    378376
1889	    224941	    378398	    378375	    378375	    378375
1890	    224886	    378399	    378371	    378371	    378371
1891	    224824	    378393	    378363	    378363	    378363
1892	    224753	    378378	    378349	    378349	    378349
1893	    224673	    378354	    378329	    378329	    378329
1894	    224589	    378328	    378306	    378306	    378306
1895	    224504	    378302	    378282	    378282	    378282
1896	    224423	    378279	    378258	    378258	    378258
1897	    224346	    378259	    378234	    378234	    378234
1898	    224265	    378234	    378207	    378207	    378207
1899	    224176	    378201	    378177	    378177	    378177
1900	    224084	    378167	    378143	    378143	    378143
1901	    223993	    378134	    378104	    378104	    378104
1902	    223900	    378094	    378057	    378057	    378057
1903	    223782	    378029	    378004	    378004	    378004
1904	    223641	    377953	    377953	    377953	    377953
1905	    223538	    377915	    377911	    377911	    377911
1906	    223474	    377905	    377877	    377877	    377877
1907	    223394	    377879	    377843	    377843	    377843
1908	    223295	    377835	    377802	    377802	    377802
1909	    223182	    377778	    377751	    377751	    377751
1910	    223062	    377717	    377693	    377693	    377693
1911	    222944	    377656	    377630	    377630	    377630
1912	    222824	    377591	    377565	    377565	    377565
1913	    222694	    377518	    377497	    377497	    377497
1914	    222561	    377445	    377430	    377430	    377430
1915	    222438	    377381	    377368	    377368	    377368
1916	    222324	    377327	    377311	    377311	    377311
1917	    222221	    377281	    377259	    377259	    377259
1918	    222117	    377233	    377209	    377209	    377209
1919	    222004	    377179	    377158	    377158	    377158
1920	    221894	    377127	    377107	    377107	    377107
1921	    221789	    377079	    377056	    377056	    377056
1922	    221683	    377030	    377005	    377005	    377005
1923	    221573	    376976	    376951	    376951	    376951
1924	    221455	    376916	    376896	    376896	    376896
1925	    221338	    376859	    376843	    376843	    376843
1926	    221232	    376811	    376792	    376792	    376792
1927	    221129	    376766	    376742	    376742	    376742
1928	    221025	    376718	    376691	    376691	    376691
1929	    220915	    376664	    376637	    376637	    376637
1930	    220798	    376605	    376579	    376579	    376579
1931	    220678	    376541	    376517	    376517	    376517
1932	    220554	    376475	    376453	    376453	    376453
1933	    220432	    376410	    376387	    376387	    376387
1934	    220308	    376344	    376321	    376321	    376321
1935	    220182	    376276	    376255	    376255	    376255
1936	    220057	    376209	    376191	    376191	    376191
1937	    219937	    376146	    376131	    376131	    376131
1938	    219817	    376087	    376077	    376077	    376077
1939	    219713	    376044	    376029	    376029	    376029
1940	    219628	    376014	    375985	    375985	    375985
1941	    219527	    375967	    375939	    375939	    375939
1942	    219409	    375909	    375892	    375892	    375892
1943	    219301	    375861	    375845	    375845	    375845
1944	    219204	    375822	    375803	    375803	    375803
1945	    219110	    375785	    375762	    375762	    375762
1946	    219013	    375745	    375723	    375723	    375723
1947	    218915	    375705	    375683	    375683	    375683
1948	    218818	    375665	    375643	    375643	    375643
1949	    218721	    375625	    375602	    375602	    375602
1950	    218620	    375582	    375559	    375559	    375559
1951	    218519	    375539	    375517	    375517	    375517
1952	    218417	    375494	    375474	    375474	    375474
1953	    218316	    375451	    375431	    375431	    375431
1954	    218219	    375412	    375389	    375389	    375389
1955	    218122	    375372	    375345	    375345	    375345
1956	    218019	    375325	    375296	    375296	    375296
1957	    217907	    375270	    375243	    375243	    375243
1958	    217792	    375211	    375185	    375185	    375185
1959	    217672	    375148	    375122	    375122	    375122
1960	    217546	    375079	    375056	    375056	    375056
1961	    217418	    375009	    374989	    374989	    374989
1962	    217292	    374942	    374924	    374924	    374924
1963	    217175	    374882	    374858	    374858	    374858
1964	    217056	    374820	    374791	    374791	    374791
1965	    216930	    374749	    374721	    374721	    374721
1966	    216791	    374666	    374650	    374650	    374650
1967	    216644	    374584	    374586	    374586	    374586
1968	    216538	    374542	    374534	    374534	    374534
1969	    216462	    374519	    374491	    374491	    374491
1970	    216365	    374478	    374448	    374448	    374448
1971	    216257	    374427	    374400	    374400	    374400
1972	    216146	    374373	    374348	    374348	    374348
1973	    216031	    374315	    374291	    374291	    374291
1974	    215914	    374255	    374232	    374232	    374232
1975	    215796	    374195	    374172	    374172	    374172
1976	    215678	    374134	    374110	    374110	    374110
1977	    215557	    374070	    374048	    374048	    374048
1978	    215433	    374005	    373985	    373985	    373985
1979	    215312	    373942	    373924	    373924	    373924
1980	    215197	    373885	    373864	    373864	    373864
1981	    215085	    373830	    373805	    373805	    373805
1982	    214968	    373770	    373744	    373744	    373744
1983	    214845	    373703	    373682	    373682	    373682
1984	    214720	    373638	    373621	    373621	    373621
1985	    214606	    373582	    373561	    373561	    373561
1986	    214495	    373527	    373502	    373502	    373502
1987	    214376	    373466	    373441	    373441	    373441
1988	    214255	    373402	    373377	    373377	    373377
1989	    214132	    373335	    373312	    373312	    373312
1990	    214002	    373264	    373247	    373247	    373247
1991	    213877	    373200	    373186	    373186	    373186
1992	    213769	    373150	    373129	    373129	    373129
1993	    213666	    373102	    373072	    373072	    373072
1994	    213547	    373039	    373012	    373012	    373012
1995	    213419	    372969	    372949	    372949	    372949
1996	    213296	    372904	    372885	    372885	    372885
1997	    213176	    372843	    372823	    372823	    372823
1998	    213059	    372784	    372764	    372764	    372764
1999	    212945	    372727	    372704	    372704	    372704
2000	    212831	    372670	    372644	    372644	    372644
2001	    212713	    372608	    372579	    372579	    372579
2002	    212587	    372538	    372509	    372509	    372509
2003	    212451	    372459	    372431	    372431	    372431
2004	    212313	    372377	    372348	    372348	    372348
2005	    212164	    372284	    372259	    372259	    372259
2006	    212007	    372186	    372169	    372169	    372169
2007	    211858	    372096	    372080	    372080	    372080
2008	    211717	    372014	    371996	    371996	    371996
2009	    211579	    371934	    371916	    371916	    371916
2010	    211446	    371859	    371839	    371839	    371839
2011	    211315	    371786	    371766	    371766	    371766
2012	    211186	    371714	    371694	    371694	    371694
2013	    211056	    371642	    371624	    371624	    371624
2014	    210929	    371575	    371559	    371559	    371559
2015	    210811	    371514	    371499	    371499	    371499
2016	    210693	    371455	    371448	    371448	    371448
2017	    210583	    371411	    371408	    371408	    371408
2018	    210520	    371408	    371369	    371369	    371369
2019	    210464	    371390	    371318	    371318	    371318
2020	    210303	    371282	    371243	    371243	    371243
2021	    210115	    371160	    371153	    371153	    371153
2022	    209974	    371077	    371063	    371063	    371063
2023	    209834	    370994	    370980	    370980	    370980
2024	    209696	    370918	    370904	    370904	    370904
2025	    209577	    370856	    370833	    370833	    370833
2026	    209457	    370791	    370763	    370763	    370763
2027	    209324	    370715	    370690	    370690	    370690
2028	    209186	    370635	    370615	    370615	    370615
2029	    209050	    370558	    370542	    370542	    370542
2030	    208923	    370490	    370470	    370470	    370470
2031	    208801	    370425	    370401	    370401	    370401
2032	    208675	    370356	    370332	    370332	    370332
2033	    208545	    370283	    370261	    370261	    370261
2034	    208414	    370210	    370190	    370190	    370190
2035	    208286	    370140	    370121	    370121	    370121
2036	    208161	    370074	    370054	    370054	    370054
2037	    208039	    370009	    369989	    369989	    369989
2038	    207918	    369946	    369924	    369924	    369924
2039	    207799	    369884	    369860	    369860	    369860
2040	    207676	    369818	    369794	    369794	    369794
2041	    207548	    369748	    369727	    369727	    369727
2042	    207425	    369682	    369659	    369659	    369659
2043	    207299	    369613	    369589	    369589	    369589
2044	    207169	    369541	    369518	    369518	    369518
2045	    207040	    369469	    369444	    369444	    369444
2046	    206908	    369393	    369367	    369367	    369367
2047	    206769	    369312	    369287	    369287	    369287
2048	    206627	    369227	    369205	    369205	    369205
2049	    206486	    369145	    369122	    369122	    369122
2050	    206348	    369062	    369037	    369037	    369037
2051	    206203	    368974	    368950	    368950	    368950
2052	    206050	    368880	    368863	    368863	    368863
2053	    205905	    368794	    368778	    368778	    368778
2054	    205771	    368717	    368697	    368697	    368697
2055	    205635	    368639	    368618	    368618	    368618
2056	    205498	    368561	    368543	    368543	    368543
2057	    205366	    368486	    368471	    368471	    368471
2058	    205231	    368415	    368403	    368403	    368403
2059	    205128	    368369	    368337	    368337	    368337
2060	    205025	    368312	    368264	    368264	    368264
2061	    204859	    368204	    368181	    368181	    368181
2062	    204696	    368104	    368095	    368095	    368095
2063	    204563	    368029	    368010	    368010	    368010
2064	    204429	    367952	    367929	    367929	    367929
2065	    204294	    367874	    367849	    367849	    367849
2066	    204154	    367791	    367766	    367766	    367766
2067	    204011	    367705	    367681	    367681	    367681
2068	    203868	    367619	    367593	    367593	    367593
2069	    203721	    367528	    367500	    367500	    367500
2070	    203562	    367426	    367404	    367404	    367404
2071	    203401	    367325	    367308	    367308	    367308
2072	    203253	    367234	    367213	    367213	    367213
2073	    203102	    367140	    367121	    367121	    367121
2074	    202948	    367046	    367033	    367033	    367033
2075	    202803	    366962	    366952	    366952	    366952
2076	    202681	    366898	    366878	    366878	    366878
2077	    202560	    366834	    366807	    366807	    366807
2078	    202434	    366762	    366733	    366733	    366733
2079	    202292	    366679	    366655	    366655	    366655
2080	    202153	    366597	    366574	    366574	    366574
2081	    202012	    366513	    366490	    366490	    366490
2082	    201869	    366428	    366404	    366404	    366404
2083	    201728	    366342	    366316	    366316	    366316
2084	    201572	    366245	    366227	    366227	    366227
2085	    201423	    366156	    366139	    366139	    366139
2086	    201287	    366077	    366053	    366053	    366053
2087	    201151	    365995	    365964	    365964	    365964
2088	    200996	    365896	    365871	    365871	    365871
2089	    200831	    365792	    365777	    365777	    365777
2090	    200681	    365701	    365686	    365686	    365686
2091	    200541	    365619	    365599	    365599	    365599
2092	    200403	    365538	    365513	    365513	    365513
2093	    200259	    365450	    365427	    365427	    365427
2094	    200110	    365360	    365340	    365340	    365340
2095	    199969	    365276	    365253	    365253	    365253
2096	    199821	    365186	    365165	    365165	    365165
2097	    199676	    365100	    365077	    365077	    365077
2098	    199537	    365016	    364987	    364987	    364987
2099	    199388	    364922	    364891	    364891	    364891
2100	    199221	    364813	    364791	    364791	    364791
2101	    199057	    364708	    364687	    364687	    364687
2102	    198901	    364609	    364581	    364581	    364581
2103	    198740	    364502	    364472	    364472	    364472
2104	    198561	    364381	    364359	    364359	    364359
2105	    198381	    364261	    364244	    364244	    364244
2106	    198215	    364152	    364131	    364131	    364131
2107	    198049	    364043	    364019	    364019	    364019
2108	    197878	    363929	    363907	    363907	    363907
2109	    197707	    363817	    363794	    363794	    363794
2110	    197536	    363703	    363680	    363680	    363680
2111	    197362	    363586	    363565	    363565	    363565
2112	    197189	    363471	    363452	    363452	    363452
2113	    197018	    363359	    363339	    363339	    363339
2114	    196852	    363250	    363228	    363228	    363228
2115	    196687	    363142	    363117	    363117	    363117
2116	    196514	    363026	    363008	    363008	    363008
2117	    196335	    362909	    362904	    362904	    362904
2118	    196186	    362821	    362808	    362808	    362808
2119	    196053	    362744	    362719	    362719	    362719
2120	    195911	    362658	    362630	    362630	    362630
2121	    195761	    362564	    362537	    362537	    362537
2122	    195604	    362464	    362441	    362441	    362441
2123	    195443	    362361	    362345	    362345	    362345
2124	    195283	    362262	    362255	    362255	    362255
2125	    195143	    362183	    362173	    362173	    362173
2126	    195022	    362121	    362100	    362100	    362100
2127	    194907	    362060	    362026	    362026	    362026
2128	    194775	    361981	    361946	    361946	    361946
2129	    194615	    361880	    361858	    361858	    361858
2130	    194461	    361784	    361768	    361768	    361768
2131	    194315	    361698	    361681	    361681	    361681
2132	    194177	    361617	    361597	    361597	    361597
2133	    194035	    361532	    361516	    361516	    361516
2134	    193893	    361455	    361437	    361437	    361437
2135	    193794	    361403	    361353	    361353	    361353
2136	    193634	    361295	    361258	    361258	    361258
2137	    193440	    361165	    361153	    361153	    361153
2138	    193286	    361068	    361046	    361046	    361046
2139	    193126	    360964	    360939	    360939	    360939
2140	    192954	    360850	    360833	    360833	    360833
2141	    192786	    360743	    360732	    360732	    360732
2142	    192638	    360654	    360636	    360636	    360636
2143	    192495	    360568	    360543	    360543	    360543
2144	    192349	    360478	    360448	    360448	    360448
2145	    192194	    360378	    360348	    360348	    360348
2146	    192026	    360267	    360240	    360240	    360240
2147	    191856	    360153	    360128	    360128	    360128
2148	    191679	    360034	    360013	    360013	    360013
2149	    191503	    359917	    359898	    359898	    359898
2150	    191337	    359807	    359782	    359782	    359782
2151	    191160	    359688	    359665	    359665	    359665
2152	    190981	    359567	    359550	    359550	    359550
2153	    190805	    359451	    359437	    359437	    359437
2154	    190643	    359348	    359329	    359329	    359329
2155	    190488	    359249	    359224	    359224	    359224
2156	    190325	    359143	    359117	    359117	    359117
2157	    190158	    359032	    359008	    359008	    359008
2158	    189984	    358916	    358898	    358898	    358898
2159	    189813	    358805	    358789	    358789	    358789
2160	    189655	    358705	    358683	    358683	    358683
2161	    189498	    358603	    358577	    358577	    358577
2162	    189326	    358489	    358473	    358473	    358473
2163	    189157	    358382	    358373	    358373	    358373
2164	    189014	    358298	    358278	    358278	    358278
2165	    188874	    358212	    358187	    358187	    358187
2166	    188721	    358118	    358096	    358096	    358096
2167	    188572	    358027	    358004	    358004	    358004
2168	    188421	    357933	    357910	    357910	    357910
2169	    188270	    357839	    357816	    357816	    357816
2170	    188112	    357740	    357723	    357723	    357723
2171	    187965	    357651	    357632	    357632	    357632
2172	    187822	    357565	    357541	    357541	    357541
2173	    187675	    357475	    357450	    357450	    357450
2174	    187524	    357381	    357357	    357357	    357357
2175	    187371	    357286	    357263	    357263	    357263
2176	    187217	    357189	    357166	    357166	    357166
2177	    187059	    357090	    357070	    357070	    357070
2178	    186908	    356996	    356974	    356974	    356974
2179	    186759	    356904	    356877	    356877	    356877
2180	    186600	    356801	    356778	    356778	    356778
2181	    186437	    356697	    356678	    356678	    356678
2182	    186283	    356600	    356578	    356578	    356578
2183	    186122	    356498	    356479	    356479	    356479
2184	    185968	    356402	    356382	    356382	    356382
2185	    185818	    356309	    356285	    356285	    356285
2186	    185663	    356212	    356187	    356187	    356187
2187	    185509	    356113	    356087	    356087	    356087
2188	    185342	    356003	    355988	    355988	    355988
2189	    185172	    355899	    355892	    355892	    355892
2190	    185050	    355832	    355799	    355799	    355799
2191	    184912	    355744	    355701	    355701	    355701
2192	    184726	    355617	    355595	    355595	    355595
2193	    184553	    355503	    355483	    355483	    355483
2194	    184385	    355392	    355371	    355371	    355371
2195	    184215	    355280	    355260	    355260	    355260
2196	    184049	    355172	    355152	    355152	    355152
2197	    183883	    355064	    355044	    355044	    355044
2198	    183723	    354961	    354937	    354937	    354937
2199	    183560	    354855	    354828	    354828	    354828
2200	    183388	    354740	    354717	    354717	    354717
2201	    183215	    354625	    354605	    354605	    354605
2202	    183044	    354512	    354493	    354493	    354493
2203	    182878	    354403	    354385	    354385	    354385
2204	    182707	    354293	    354284	    354284	    354284
2205	    182553	    354201	    354191	    354191	    354191
2206	    182422	    354126	    354105	    354105	    354105
2207	    182288	    354049	    354021	    354021	    354021
2208	    182148	    353965	    353934	    353934	    353934
2209	    181998	    353870	    353839	    353839	    353839
2210	    181835	    353764	    353737	    353737	    353737
2211	    181667	    353653	    353629	    353629	    353629
2212	    181497	    353541	    353520	    353520	    353520
2213	    181329	    353430	    353411	    353411	    353411
2214	    181155	    353317	    353309	    353309	    353309
2215	    180998	    353222	    353215	    353215	    353215
2216	    180872	    353152	    353127	    353127	    353127
2217	    180740	    353075	    353039	    353039	    353039
2218	    180587	    352977	    352944	    352944	    352944
2219	    180420	    352867	    352840	    352840	    352840
2220	    180251	    352755	    352729	    352729	    352729
2221	    180074	    352636	    352615	    352615	    352615
2222	    179898	    352518	    352502	    352502	    352502
2223	    179731	    352410	    352391	    352391	    352391
2224	    179567	    352303	    352283	    352283	    352283
2225	    179404	    352198	    352176	    352176	    352176
2226	    179242	    352093	    352068	    352068	    352068
2227	    179076	    351984	    351957	    351957	    351957
2228	    178907	    351871	    351843	    351843	    351843
2229	    178726	    351747	    351725	    351725	    351725
2230	    178542	    351623	    351609	    351609	    351609
2231	    178371	    351511	    351496	    351496	    351496
2232	    178211	    351409	    351388	    351388	    351388
2233	    178052	    351306	    351281	    351281	    351281
2234	    177885	    351196	    351175	    351175	    351175
2235	    177716	    351086	    351069	    351069	    351069
2236	    177554	    350984	    350965	    350965	    350965
2237	    177402	    350888	    350862	    350862	    350862
2238	    177244	    350785	    350756	    350756	    350756
2239	    177072	    350671	    350645	    350645	    350645
2240	    176899	    350555	    350530	    350530	    350530
2241	    176723	    350436	    350412	    350412	    350412
2242	    176540	    350311	    350293	    350293	    350293
2243	    176367	    350197	    350174	    350174	    350174
2244	    176193	    350079	    350055	    350055	    350055
2245	    176016	    349960	    349934	    349934	    349934
2246	    175842	    349840	    349807	    349807	    349807
2247	    175647	    349702	    349673	    349673	    349673
2248	    175444	    349556	    349534	    349534	    349534
2249	    175242	    349412	    349393	    349393	    349393
2250	    175042	    349271	    349254	    349254	    349254
2251	    174848	    349136	    349120	    349120	    349120
2252	    174659	    349005	    348992	    348992	    348992
2253	    174476	    348883	    348872	    348872	    348872
2254	    174312	    348777	    348758	    348758	    348758
2255	    174154	    348675	    348648	    348648	    348648
2256	    173984	    348562	    348537	    348537	    348537
2257	    173806	    348443	    348425	    348425	    348425
2258	    173640	    348336	    348310	    348310	    348310
2259	    173476	    348225	    348191	    348191	    348191
2260	    173290	    348094	    348066	    348066	    348066
2261	    173088	    347952	    347938	    347938	    347938
2262	    172898	    347824	    347812	    347812	    347812
2263	    172731	    347714	    347689	    347689	    347689
2264	    172563	    347599	    347566	    347566	    347566
2265	    172371	    347463	    347441	    347441	    347441
2266	    172169	    347323	    347316	    347316	    347316
2267	    171993	    347208	    347199	    347199	    347199
2268	    171840	    347112	    347089	    347089	    347089
2269	    171683	    347011	    346981	    346981	    346981
2270	    171511	    346896	    346870	    346870	    346870
2271	    171334	    346777	    346755	    346755	    346755
2272	    171162	    346662	    346639	    346639	    346639
2273	    170991	    346547	    346519	    346519	    346519
2274	    170809	    346421	    346395	    346395	    346395
2275	    170618	    346288	    346268	    346268	    346268
2276	    170429	    346159	    346143	    346143	    346143
2277	    170250	    346038	    346020	    346020	    346020
2278	    170075	    345921	    345900	    345900	    345900
2279	    169901	    345804	    345781	    345781	    345781
2280	    169724	    345685	    345662	    345662	    345662
2281	    169549	    345566	    345542	    345542	    345542
2282	    169369	    345443	    345421	    345421	    345421
2283	    169186	    345319	    345298	    345298	    345298
2284	    169009	    345199	    345175	    345175	    345175
2285	    168829	    345075	    345050	    345050	    345050
2286	    168639	    344944	    344924	    344924	    344924
2287	    168455	    344818	    344798	    344798	    344798
2288	    168276	    344696	    344670	    344670	    344670
2289	    168093	    344569	    344540	    344540	    344540
2290	    167899	    344431	    344404	    344404	    344404
2291	    167696	    344286	    344266	    344266	    344266
2292	    167496	    344145	    344127	    344127	    344127
2293	    167303	    344010	    343990	    343990	    343990
2294	    167111	    343876	    343855	    343855	    343855
2295	    166921	    343743	    343720	    343720	    343720
2296	    166729	    343609	    343585	    343585	    343585
2297	    166535	    343471	    343449	    343449	    343449
2298	    166338	    343333	    343315	    343315	    343315
2299	    166145	    343199	    343182	    343182	    343182
2300	    165958	    343072	    343053	    343053	    343053
2301	    165784	    342953	    342924	    342924	    342924
2302	    165602	    342825	    342791	    342791	    342791
2303	    165392	    342673	    342652	    342652	    342652
2304	    165186	    342527	    342511	    342511	    342511
2305	    164994	    342393	    342372	    342372	    342372
2306	    164801	    342257	    342235	    342235	    342235
2307	    164609	    342122	    342098	    342098	    342098
2308	    164412	    341982	    341962	    341962	    341962
2309	    164210	    341840	    341829	    341829	    341829
2310	    164023	    341716	    341700	    341700	    341700
2311	    163868	    341612	    341569	    341569	    341569
2312	    163676	    341471	    341428	    341428	    341428
2313	    163437	    341292	    341277	    341277	    341277
2314	    163220	    341136	    341125	    341125	    341125
2315	    163020	    340994	    340979	    340979	    340979
2316	    162826	    340859	    340839	    340839	    340839
2317	    162635	    340724	    340702	    340702	    340702
2318	    162441	    340589	    340566	    340566	    340566
2319	    162249	    340453	    340427	    340427	    340427
2320	    162049	    340310	    340288	    340288	    340288
2321	    161846	    340166	    340148	    340148	    340148
2322	    161651	    340029	    340009	    340009	    340009
2323	    161458	    339894	    339870	    339870	    339870
2324	    161263	    339756	    339731	    339731	    339731
2325	    161066	    339615	    339590	    339590	    339590
2326	    160864	    339470	    339447	    339447	    339447
2327	    160661	    339325	    339302	    339302	    339302
2328	    160454	    339175	    339157	    339157	    339157
2329	    160248	    339030	    339016	    339016	    339016
2330	    160058	    338898	    338878	    338878	    338878
2331	    159871	    338767	    338741	    338741	    338741
2332	    159676	    338629	    338602	    338602	    338602
2333	    159478	    338487	    338457	    338457	    338457
2334	    159268	    338334	    338307	    338307	    338307
2335	    159050	    338173	    338153	    338153	    338153
2336	    158836	    338018	    337998	    337998	    337998
2337	    158626	    337865	    337843	    337843	    337843
2338	    158413	    337710	    337689	    337689	    337689
2339	    158205	    337559	    337534	    337534	    337534
2340	    157992	    337403	    337376	    337376	    337376
2341	    157773	    337241	    337212	    337212	    337212
2342	    157548	    337072	    337043	    337043	    337043
2343	    157313	    336893	    336871	    336871	    336871
2344	    157069	    336709	    336702	    336702	    336702
2345	    156843	    336545	    336542	    336542	    336542
2346	    156642	    336404	    336395	    336395	    336395
2347	    156458	    336279	    336258	    336258	    336258
2348	    156281	    336156	    336121	    336121	    336121
2349	    156082	    336012	    335979	    335979	    335979
2350	    155866	    335853	    335829	    335829	    335829
2351	    155650	    335695	    335674	    335674	    335674
2352	    155436	    335539	    335517	    335517	    335517
2353	    155221	    335382	    335360	    335360	    335360
2354	    155010	    335227	    335201	    335201	    335201
2355	    154788	    335063	    335039	    335039	    335039
2356	    154567	    334899	    334875	    334875	    334875
2357	    154343	    334733	    334708	    334708	    334708
2358	    154116	    334562	    334539	    334539	    334539
2359	    153886	    334390	    334369	    334369	    334369
2360	    153656	    334217	    334201	    334201	    334201
2361	    153420	    334043	    334041	    334041	    334041
2362	    153213	    333898	    333892	    333892	    333892
2363	    153037	    333779	    333752	    333752	    333752
2364	    152850	    333646	    333611	    333611	    333611
2365	    152641	    333493	    333463	    333463	    333463
2366	    152424	    333333	    333308	    333308	    333308
2367	    152205	    333171	    333149	    333149	    333149
2368	    151985	    333009	    332988	    332988	    332988
2369	    151768	    332849	    332828	    332828	    332828
2370	    151545	    332686	    332669	    332669	    332669
2371	    151334	    332533	    332513	    332513	    332513
2372	    151124	    332380	    332359	    332359	    332359
2373	    150913	    332227	    332205	    332205	    332205
2374	    150705	    332076	    332051	    332051	    332051
2375	    150494	    331921	    331896	    331896	    331896
2376	    150270	    331757	    331738	    331738	    331738
2377	    150061	    331604	    331580	    331580	    331580
2378	    149846	    331445	    331420	    331420	    331420
2379	    149619	    331278	    331258	    331258	    331258
2380	    149403	    331119	    331096	    331096	    331096
2381	    149180	    330953	    330937	    330937	    330937
2382	    148957	    330792	    330782	    330782	    330782
2383	    148764	    330656	    330632	    330632	    330632
2384	    148567	    330514	    330481	    330481	    330481
2385	    148349	    330352	    330325	    330325	    330325
2386	    148125	    330186	    330165	    330165	    330165
2387	    147900	    330020	    330004	    330004	    330004
2388	    147687	    329865	    329844	    329844	    329844
2389	    147474	    329709	    329685	    329685	    329685
2390	    147259	    329551	    329526	    329526	    329526
2391	    147038	    329387	    329365	    329365	    329365
2392	    146819	    329226	    329204	    329204	    329204
2393	    146596	    329061	    329044	    329044	    329044
2394	    146378	    328902	    328886	    328886	    328886
2395	    146170	    328753	    328732	    328732	    328732
2396	    145967	    328605	    328578	    328578	    328578
2397	    145749	    328445	    328422	    328422	    328422
2398	    145532	    328286	    328264	    328264	    328264
2399	    145318	    328129	    328105	    328105	    328105
2400	    145103	    327971	    327945	    327945	    327945
2401	    144880	    327805	    327784	    327784	    327784
2402	    144649	    327635	    327628	    327628	    327628
2403	    144440	    327487	    327480	    327480	    327480
2404	    144261	    327364	    327338	    327338	    327338
2405	    144071	    327229	    327198	    327198	    327198
2406	    143862	    327077	    327054	    327054	    327054
2407	    143653	    326928	    326908	    326908	    326908
2408	    143449	    326782	    326761	    326761	    326761
2409	    143250	    326640	    326615	    326615	    326615
2410	    143047	    326493	    326465	    326465	    326465
2411	    142835	    326338	    326313	    326313	    326313
2412	    142619	    326180	    326157	    326157	    326157
2413	    142405	    326022	    326000	    326000	    326000
2414	    142187	    325863	    325843	    325843	    325843
2415	    141975	    325708	    325686	    325686	    325686
2416	    141760	    325551	    325529	    325529	    325529
2417	    141542	    325391	    325373	    325373	    325373
2418	    141331	    325239	    325217	    325217	    325217
2419	    141123	    325087	    325062	    325062	    325062
2420	    140909	    324931	    324906	    324906	    324906
2421	    140696	    324774	    324745	    324745	    324745
2422	    140471	    324606	    324582	    324582	    324582
2423	    140242	    324435	    324419	    324419	    324419
2424	    140014	    324267	    324262	    324262	    324262
2425	    139803	    324120	    324118	    324118	    324118
2426	    139634	    324007	    323983	    323983	    323983
2427	    139460	    323886	    323849	    323849	    323849
2428	    139256	    323739	    323710	    323710	    323710
2429	    139044	    323586	    323563	    323563	    323563
2430	    138840	    323438	    323413	    323413	    323413
2431	    138626	    323281	    323260	    323260	    323260
2432	    138413	    323128	    323107	    323107	    323107
