Data	MoNbTaWV_2D_karkea
Recipe	MISAC3
Points	3696
X-Resolution	1.000000
	       Raw	  RawLevel	    Normal	     Rough	      Wavi
1865	   -409506	    295081	    294962	    294962	    294962
1866	   -409922	    295019	    294902	    294902	    294902
1867	   -410330	    294967	    294846	    294846	    294846
1868	   -410742	    294911	    294793	    294793	    294793
1869	   -411141	    294866	    294741	    294741	    294741
1870	   -411544	    294819	    294688	    294688	    294688
1871	   -411963	    294757	    294635	    294635	    294635
1872	   -412389	    294688	    294584	    294584	    294584
1873	   -412772	    294656	    294540	    294540	    294540
1874	   -413136	    294647	    294492	    294492	    294492
1875	   -413560	    294583	    294430	    294430	    294430
1876	   -414023	    294480	    294351	    294351	    294351
1877	   -414485	    294374	    294266	    294266	    294266
1878	   -414922	    294290	    294190	    294190	    294190
1879	   -415329	    294236	    294130	    294130	    294130
1880	   -415717	    294202	    294085	    294085	    294085
1881	   -416103	    294171	    294048	    294048	    294048
1882	   -416489	    294141	    294013	    294013	    294013
1883	   -416881	    294105	    293977	    293977	    293977
1884	   -417278	    294064	    293939	    293939	    293939
1885	   -417677	    294021	    293900	    293900	    293900
1886	   -418069	    293984	    293862	    293862	    293862
1887	   -418455	    293953	    293824	    293824	    293824
1888	   -418850	    293914	    293783	    293783	    293783
1889	   -419258	    293863	    293740	    293740	    293740
1890	   -419664	    293813	    293698	    293698	    293698
1891	   -420056	    293776	    293660	    293660	    293660
1892	   -420431	    293754	    293626	    293626	    293626
1893	   -420812	    293729	    293590	    293590	    293590
1894	   -421221	    293679	    293547	    293547	    293547
1895	   -421632	    293624	    293499	    293499	    293499
1896	   -422040	    293571	    293449	    293449	    293449
1897	   -422449	    293518	    293402	    293402	    293402
1898	   -422838	    293483	    293359	    293359	    293359
1899	   -423226	    293450	    293316	    293316	    293316
1900	   -423635	    293399	    293270	    293270	    293270
1901	   -424046	    293344	    293222	    293222	    293222
1902	   -424443	    293301	    293172	    293172	    293172
1903	   -424853	    293248	    293120	    293120	    293120
1904	   -425264	    293193	    293065	    293065	    293065
1905	   -425674	    293139	    293006	    293006	    293006
1906	   -426098	    293072	    292942	    292942	    292942
1907	   -426526	    293000	    292877	    292877	    292877
1908	   -426946	    292934	    292811	    292811	    292811
1909	   -427365	    292871	    292745	    292745	    292745
1910	   -427783	    292809	    292678	    292678	    292678
1911	   -428211	    292738	    292610	    292610	    292610
1912	   -428641	    292663	    292541	    292541	    292541
1913	   -429062	    292597	    292474	    292474	    292474
1914	   -429481	    292534	    292409	    292409	    292409
1915	   -429898	    292472	    292346	    292346	    292346
1916	   -430311	    292414	    292283	    292283	    292283
1917	   -430738	    292345	    292220	    292220	    292220
1918	   -431172	    292267	    292163	    292163	    292163
1919	   -431551	    292237	    292110	    292110	    292110
1920	   -431934	    292210	    292055	    292055	    292055
1921	   -432382	    292126	    291991	    291991	    291991
1922	   -432822	    292041	    291918	    291918	    291918
1923	   -433244	    291973	    291840	    291840	    291840
1924	   -433689	    291886	    291762	    291762	    291762
1925	   -434117	    291811	    291684	    291684	    291684
1926	   -434555	    291731	    291608	    291608	    291608
1927	   -434991	    291650	    291537	    291537	    291537
1928	   -435400	    291593	    291473	    291473	    291473
1929	   -435801	    291547	    291413	    291413	    291413
1930	   -436222	    291484	    291353	    291353	    291353
1931	   -436647	    291416	    291291	    291291	    291291
1932	   -437065	    291352	    291231	    291231	    291231
1933	   -437475	    291297	    291173	    291173	    291173
1934	   -437876	    291250	    291117	    291117	    291117
1935	   -438287	    291196	    291056	    291056	    291056
1936	   -438723	    291119	    290991	    290991	    290991
1937	   -439148	    291048	    290923	    290923	    290923
1938	   -439566	    290985	    290855	    290855	    290855
1939	   -440011	    290900	    290791	    290791	    290791
1940	   -440399	    290860	    290732	    290732	    290732
1941	   -440805	    290811	    290677	    290677	    290677
1942	   -441224	    290750	    290620	    290620	    290620
1943	   -441640	    290689	    290562	    290562	    290562
1944	   -442057	    290628	    290503	    290503	    290503
1945	   -442462	    290577	    290444	    290444	    290444
1946	   -442875	    290521	    290382	    290382	    290382
1947	   -443315	    290440	    290319	    290319	    290319
1948	   -443731	    290377	    290257	    290257	    290257
1949	   -444135	    290326	    290202	    290202	    290202
1950	   -444545	    290273	    290151	    290151	    290151
1951	   -444934	    290236	    290102	    290102	    290102
1952	   -445337	    290191	    290050	    290050	    290050
1953	   -445760	    290128	    289990	    289990	    289990
1954	   -446188	    290056	    289922	    289922	    289922
1955	   -446622	    289978	    289850	    289850	    289850
1956	   -447057	    289899	    289777	    289777	    289777
1957	   -447469	    289839	    289704	    289704	    289704
1958	   -447906	    289762	    289630	    289630	    289630
1959	   -448340	    289683	    289556	    289556	    289556
1960	   -448771	    289608	    289481	    289481	    289481
1961	   -449195	    289538	    289407	    289407	    289407
1962	   -449629	    289461	    289333	    289333	    289333
1963	   -450052	    289392	    289257	    289257	    289257
1964	   -450483	    289318	    289177	    289177	    289177
1965	   -450935	    289225	    289089	    289089	    289089
1966	   -451393	    289124	    288998	    288998	    288998
1967	   -451845	    289027	    288910	    288910	    288910
1968	   -452278	    288947	    288829	    288829	    288829
1969	   -452691	    288886	    288755	    288755	    288755
1970	   -453117	    288818	    288683	    288683	    288683
1971	   -453555	    288738	    288612	    288612	    288612
1972	   -453976	    288670	    288543	    288543	    288543
1973	   -454403	    288599	    288478	    288478	    288478
1974	   -454809	    288545	    288416	    288416	    288416
1975	   -455214	    288495	    288356	    288356	    288356
1976	   -455648	    288422	    288296	    288296	    288296
1977	   -456078	    288347	    288239	    288239	    288239
1978	   -456445	    288324	    288186	    288186	    288186
1979	   -456842	    288289	    288128	    288128	    288128
1980	   -457300	    288197	    288056	    288056	    288056
1981	   -457747	    288104	    287972	    287972	    287972
1982	   -458195	    288012	    287883	    287883	    287883
1983	   -458645	    287918	    287798	    287798	    287798
1984	   -459077	    287839	    287720	    287720	    287720
1985	   -459497	    287772	    287653	    287653	    287653
1986	   -459902	    287720	    287594	    287594	    287594
1987	   -460302	    287675	    287540	    287540	    287540
1988	   -460713	    287622	    287485	    287485	    287485
1989	   -461129	    287562	    287427	    287427	    287427
1990	   -461553	    287495	    287368	    287368	    287368
1991	   -461967	    287435	    287310	    287310	    287310
1992	   -462368	    287387	    287255	    287255	    287255
1993	   -462774	    287338	    287201	    287201	    287201
1994	   -463190	    287279	    287142	    287142	    287142
1995	   -463608	    287217	    287078	    287078	    287078
1996	   -464042	    287142	    287010	    287010	    287010
1997	   -464474	    287066	    286941	    286941	    286941
1998	   -464885	    287006	    286871	    286871	    286871
1999	   -465305	    286944	    286798	    286798	    286798
2000	   -465753	    286857	    286718	    286718	    286718
2001	   -466205	    286762	    286633	    286633	    286633
2002	   -466652	    286669	    286550	    286550	    286550
2003	   -467076	    286597	    286472	    286472	    286472
2004	   -467485	    286540	    286396	    286396	    286396
2005	   -467925	    286462	    286314	    286314	    286314
2006	   -468385	    286361	    286224	    286224	    286224
2007	   -468840	    286261	    286128	    286128	    286128
2008	   -469300	    286158	    286030	    286030	    286030
2009	   -469755	    286058	    285935	    285935	    285935
2010	   -470190	    285975	    285843	    285843	    285843
2011	   -470626	    285895	    285750	    285750	    285750
2012	   -471085	    285796	    285652	    285652	    285652
2013	   -471560	    285680	    285549	    285549	    285549
2014	   -472034	    285562	    285449	    285449	    285449
2015	   -472475	    285470	    285364	    285364	    285364
2016	   -472875	    285417	    285293	    285293	    285293
2017	   -473268	    285378	    285230	    285230	    285230
2018	   -473696	    285313	    285161	    285161	    285161
2019	   -474154	    285217	    285085	    285085	    285085
2020	   -474602	    285123	    285010	    285010	    285010
2021	   -475008	    285063	    284943	    284943	    284943
2022	   -475402	    285022	    284882	    284882	    284882
2023	   -475819	    284966	    284822	    284822	    284822
2024	   -476251	    284893	    284756	    284756	    284756
2025	   -476680	    284819	    284686	    284686	    284686
2026	   -477112	    284743	    284616	    284616	    284616
2027	   -477531	    284678	    284550	    284550	    284550
2028	   -477939	    284623	    284486	    284486	    284486
2029	   -478360	    284560	    284421	    284421	    284421
2030	   -478785	    284492	    284352	    284352	    284352
2031	   -479217	    284417	    284280	    284280	    284280
2032	   -479656	    284335	    284206	    284206	    284206
2033	   -480080	    284264	    284133	    284133	    284133
2034	   -480494	    284203	    284059	    284059	    284059
2035	   -480942	    284119	    283983	    283983	    283983
2036	   -481377	    284036	    283906	    283906	    283906
2037	   -481811	    283958	    283831	    283831	    283831
2038	   -482236	    283887	    283762	    283762	    283762
2039	   -482641	    283833	    283698	    283698	    283698
2040	   -483050	    283780	    283632	    283632	    283632
2041	   -483492	    283701	    283561	    283561	    283561
2042	   -483930	    283618	    283484	    283484	    283484
2043	   -484362	    283540	    283404	    283404	    283404
2044	   -484802	    283458	    283323	    283323	    283323
2045	   -485238	    283377	    283241	    283241	    283241
2046	   -485674	    283297	    283155	    283155	    283155
2047	   -486120	    283209	    283065	    283065	    283065
2048	   -486580	    283108	    282970	    282970	    282970
2049	   -487042	    283002	    282873	    282873	    282873
2050	   -487497	    282901	    282779	    282779	    282779
2051	   -487919	    282827	    282690	    282690	    282690
2052	   -488367	    282741	    282605	    282605	    282605
2053	   -488810	    282652	    282522	    282522	    282522
2054	   -489249	    282568	    282444	    282444	    282444
2055	   -489663	    282504	    282369	    282369	    282369
2056	   -490082	    282442	    282294	    282294	    282294
2057	   -490523	    282362	    282210	    282210	    282210
2058	   -490986	    282260	    282114	    282114	    282114
2059	   -491456	    282148	    282011	    282011	    282011
2060	   -491923	    282036	    281906	    281906	    281906
2061	   -492378	    281934	    281804	    281804	    281804
2062	   -492827	    281839	    281708	    281708	    281708
2063	   -493271	    281749	    281617	    281617	    281617
2064	   -493708	    281666	    281530	    281530	    281530
2065	   -494152	    281580	    281444	    281444	    281444
2066	   -494590	    281496	    281359	    281359	    281359
2067	   -495036	    281408	    281275	    281275	    281275
2068	   -495469	    281327	    281192	    281192	    281192
2069	   -495906	    281247	    281109	    281109	    281109
2070	   -496340	    281168	    281023	    281023	    281023
2071	   -496788	    281079	    280930	    280930	    280930
2072	   -497252	    280975	    280829	    280829	    280829
2073	   -497741	    280849	    280728	    280728	    280728
2074	   -498185	    280748	    280634	    280634	    280634
2075	   -498597	    280684	    280553	    280553	    280553
2076	   -499016	    280622	    280478	    280478	    280478
2077	   -499450	    280547	    280402	    280402	    280402
2078	   -499892	    280464	    280319	    280319	    280319
2079	   -500345	    280369	    280232	    280232	    280232
2080	   -500799	    280271	    280146	    280146	    280146
2081	   -501229	    280191	    280068	    280068	    280068
2082	   -501640	    280130	    279998	    279998	    279998
2083	   -502053	    280073	    279934	    279934	    279934
2084	   -502476	    280008	    279872	    279872	    279872
2085	   -502888	    279949	    279809	    279809	    279809
2086	   -503307	    279888	    279743	    279743	    279743
2087	   -503739	    279815	    279672	    279672	    279672
2088	   -504176	    279735	    279598	    279598	    279598
2089	   -504603	    279661	    279522	    279522	    279522
2090	   -505040	    279583	    279445	    279445	    279445
2091	   -505473	    279505	    279368	    279368	    279368
2092	   -505901	    279431	    279292	    279292	    279292
2093	   -506335	    279354	    279216	    279216	    279216
2094	   -506769	    279276	    279141	    279141	    279141
2095	   -507197	    279202	    279069	    279069	    279069
2096	   -507612	    279139	    278999	    278999	    278999
2097	   -508032	    279076	    278927	    278927	    278927
2098	   -508473	    278997	    278848	    278848	    278848
2099	   -508925	    278904	    278762	    278762	    278762
2100	   -509371	    278812	    278672	    278672	    278672
2101	   -509820	    278719	    278580	    278580	    278580
2102	   -510273	    278623	    278490	    278490	    278490
2103	   -510713	    278535	    278401	    278401	    278401
2104	   -511142	    278459	    278314	    278314	    278314
2105	   -511589	    278372	    278223	    278223	    278223
2106	   -512052	    278270	    278127	    278127	    278127
2107	   -512515	    278163	    278028	    278028	    278028
2108	   -512971	    278060	    277932	    277932	    277932
2109	   -513408	    277973	    277841	    277841	    277841
2110	   -513836	    277898	    277753	    277753	    277753
2111	   -514278	    277817	    277658	    277658	    277658
2112	   -514745	    277713	    277550	    277550	    277550
2113	   -515261	    277567	    277432	    277432	    277432
2114	   -515754	    277423	    277319	    277319	    277319
2115	   -516168	    277341	    277221	    277221	    277221
2116	   -516580	    277284	    277136	    277136	    277136
2117	   -517026	    277204	    277051	    277051	    277051
2118	   -517482	    277107	    276961	    276961	    276961
2119	   -517943	    277003	    276864	    276864	    276864
2120	   -518399	    276901	    276766	    276766	    276766
2121	   -518844	    276809	    276670	    276670	    276670
2122	   -519300	    276712	    276578	    276578	    276578
2123	   -519748	    276617	    276493	    276493	    276493
2124	   -520166	    276546	    276417	    276417	    276417
2125	   -520577	    276488	    276350	    276350	    276350
2126	   -520994	    276429	    276286	    276286	    276286
2127	   -521412	    276367	    276221	    276221	    276221
2128	   -521835	    276301	    276152	    276152	    276152
2129	   -522277	    276221	    276079	    276079	    276079
2130	   -522712	    276140	    276006	    276006	    276006
2131	   -523132	    276070	    275935	    275935	    275935
2132	   -523546	    276010	    275865	    275865	    275865
2133	   -523971	    275944	    275793	    275793	    275793
2134	   -524412	    275864	    275714	    275714	    275714
2135	   -524866	    275770	    275630	    275630	    275630
2136	   -525311	    275678	    275547	    275547	    275547
2137	   -525737	    275602	    275469	    275469	    275469
2138	   -526155	    275537	    275396	    275396	    275396
2139	   -526577	    275471	    275323	    275323	    275323
2140	   -527013	    275396	    275248	    275248	    275248
2141	   -527458	    275309	    275169	    275169	    275169
2142	   -527893	    275227	    275088	    275088	    275088
2143	   -528324	    275150	    275007	    275007	    275007
2144	   -528767	    275067	    274926	    274926	    274926
2145	   -529196	    274989	    274843	    274843	    274843
2146	   -529644	    274903	    274760	    274760	    274760
2147	   -530088	    274813	    274677	    274677	    274677
2148	   -530520	    274733	    274595	    274595	    274595
2149	   -530943	    274663	    274512	    274512	    274512
2150	   -531393	    274577	    274425	    274425	    274425
2151	   -531856	    274474	    274332	    274332	    274332
2152	   -532309	    274374	    274236	    274236	    274236
2153	   -532750	    274285	    274141	    274141	    274141
2154	   -533208	    274188	    274046	    274046	    274046
2155	   -533659	    274091	    273953	    273953	    273953
2156	   -534104	    273999	    273863	    273863	    273863
2157	   -534537	    273918	    273775	    273775	    273775
2158	   -534973	    273839	    273687	    273687	    273687
2159	   -535436	    273741	    273597	    273597	    273597
2160	   -535890	    273639	    273508	    273508	    273508
2161	   -536327	    273553	    273425	    273425	    273425
2162	   -536730	    273494	    273347	    273347	    273347
2163	   -537165	    273425	    273269	    273269	    273269
2164	   -537618	    273334	    273187	    273187	    273187
2165	   -538073	    273236	    273105	    273105	    273105
2166	   -538498	    273156	    273029	    273029	    273029
2167	   -538906	    273098	    272961	    272961	    272961
2168	   -539293	    273059	    272893	    272893	    272893
2169	   -539747	    272984	    272813	    272813	    272813
2170	   -540238	    272862	    272720	    272720	    272720
2171	   -540692	    272750	    272625	    272625	    272625
2172	   -541124	    272667	    272540	    272540	    272540
2173	   -541538	    272602	    272465	    272465	    272465
2174	   -541945	    272548	    272394	    272394	    272394
2175	   -542384	    272476	    272319	    272319	    272319
2176	   -542840	    272382	    272238	    272238	    272238
2177	   -543286	    272288	    272156	    272156	    272156
2178	   -543712	    272210	    272079	    272079	    272079
2179	   -544115	    272155	    272009	    272009	    272009
2180	   -544543	    272092	    271940	    271940	    271940
2181	   -544978	    272015	    271870	    271870	    271870
2182	   -545414	    271935	    271803	    271803	    271803
2183	   -545827	    271869	    271743	    271743	    271743
2184	   -546212	    271830	    271693	    271693	    271693
2185	   -546586	    271807	    271643	    271643	    271643
2186	   -547012	    271756	    271582	    271582	    271582
2187	   -547488	    271654	    271506	    271506	    271506
2188	   -547936	    271552	    271424	    271424	    271424
2189	   -548343	    271485	    271344	    271344	    271344
2190	   -548766	    271424	    271265	    271265	    271265
2191	   -549221	    271337	    271178	    271178	    271178
2192	   -549687	    271230	    271084	    271084	    271084
2193	   -550144	    271126	    270985	    270985	    270985
2194	   -550593	    271029	    270886	    270886	    270886
2195	   -551040	    270938	    270787	    270787	    270787
2196	   -551516	    270828	    270689	    270689	    270689
2197	   -551972	    270720	    270599	    270599	    270599
2198	   -552371	    270656	    270519	    270519	    270519
2199	   -552793	    270598	    270446	    270446	    270446
2200	   -553229	    270523	    270373	    270373	    270373
2201	   -553672	    270438	    270300	    270300	    270300
2202	   -554082	    270371	    270224	    270224	    270224
2203	   -554500	    270312	    270140	    270140	    270140
2204	   -554980	    270212	    270041	    270041	    270041
2205	   -555483	    270074	    269928	    269928	    269928
2206	   -555961	    269942	    269812	    269812	    269812
2207	   -556414	    269835	    269704	    269704	    269704
2208	   -556855	    269745	    269608	    269608	    269608
2209	   -557293	    269662	    269521	    269521	    269521
2210	   -557723	    269584	    269439	    269439	    269439
2211	   -558158	    269507	    269358	    269358	    269358
2212	   -558595	    269426	    269275	    269275	    269275
2213	   -559034	    269344	    269187	    269187	    269187
2214	   -559500	    269244	    269092	    269092	    269092
2215	   -559966	    269134	    268993	    268993	    268993
2216	   -560410	    269037	    268895	    268895	    268895
2217	   -560858	    268946	    268799	    268799	    268799
2218	   -561317	    268848	    268706	    268706	    268706
2219	   -561758	    268755	    268615	    268615	    268615
2220	   -562186	    268677	    268523	    268523	    268523
2221	   -562638	    268591	    268427	    268427	    268427
2222	   -563123	    268474	    268322	    268322	    268322
2223	   -563599	    268351	    268213	    268213	    268213
2224	   -564053	    268244	    268109	    268109	    268109
2225	   -564500	    268150	    268012	    268012	    268012
2226	   -564936	    268065	    267922	    267922	    267922
2227	   -565370	    267986	    267834	    267834	    267834
2228	   -565818	    267900	    267745	    267745	    267745
2229	   -566278	    267800	    267652	    267652	    267652
2230	   -566731	    267700	    267560	    267560	    267560
2231	   -567173	    267609	    267472	    267472	    267472
2232	   -567599	    267533	    267391	    267391	    267391
2233	   -568023	    267463	    267314	    267314	    267314
2234	   -568458	    267389	    267237	    267237	    267237
2235	   -568899	    267306	    267159	    267159	    267159
2236	   -569333	    267224	    267082	    267082	    267082
2237	   -569757	    267152	    267005	    267005	    267005
2238	   -570186	    267081	    266929	    266929	    266929
2239	   -570622	    267004	    266852	    266852	    266852
2240	   -571065	    266919	    266771	    266771	    266771
2241	   -571500	    266836	    266689	    266689	    266689
2242	   -571935	    266757	    266604	    266604	    266604
2243	   -572382	    266671	    266514	    266514	    266514
2244	   -572845	    266571	    266420	    266420	    266420
2245	   -573298	    266469	    266323	    266323	    266323
2246	   -573746	    266375	    266225	    266225	    266225
2247	   -574198	    266280	    266123	    266123	    266123
2248	   -574670	    266172	    266016	    266016	    266016
2249	   -575151	    266051	    265905	    265905	    265905
2250	   -575613	    265937	    265794	    265794	    265794
2251	   -576069	    265834	    265684	    265684	    265684
2252	   -576538	    265726	    265574	    265574	    265574
2253	   -577013	    265610	    265463	    265463	    265463
2254	   -577476	    265497	    265355	    265355	    265355
2255	   -577934	    265393	    265251	    265251	    265251
2256	   -578372	    265302	    265151	    265151	    265151
2257	   -578835	    265205	    265051	    265051	    265051
2258	   -579299	    265098	    264950	    264950	    264950
2259	   -579755	    264994	    264849	    264849	    264849
2260	   -580203	    264899	    264750	    264750	    264750
2261	   -580659	    264801	    264652	    264652	    264652
2262	   -581108	    264705	    264554	    264554	    264554
2263	   -581565	    264608	    264453	    264453	    264453
2264	   -582029	    264503	    264350	    264350	    264350
2265	   -582499	    264391	    264246	    264246	    264246
2266	   -582954	    264285	    264146	    264146	    264146
2267	   -583394	    264194	    264053	    264053	    264053
2268	   -583827	    264114	    263966	    263966	    263966
2269	   -584263	    264034	    263884	    263884	    263884
2270	   -584706	    263950	    263803	    263803	    263803
2271	   -585139	    263869	    263724	    263724	    263724
2272	   -585563	    263797	    263647	    263647	    263647
2273	   -585988	    263728	    263568	    263568	    263568
2274	   -586447	    263640	    263485	    263485	    263485
2275	   -586888	    263547	    263399	    263399	    263399
2276	   -587329	    263461	    263311	    263311	    263311
2277	   -587771	    263375	    263223	    263223	    263223
2278	   -588222	    263284	    263135	    263135	    263135
2279	   -588657	    263197	    263046	    263046	    263046
2280	   -589097	    263115	    262953	    262953	    262953
2281	   -589572	    263012	    262856	    262856	    262856
2282	   -590043	    262896	    262758	    262758	    262758
2283	   -590475	    262801	    262666	    262666	    262666
2284	   -590905	    262726	    262586	    262586	    262586
2285	   -591312	    262664	    262513	    262513	    262513
2286	   -591736	    262603	    262440	    262440	    262440
2287	   -592190	    262519	    262363	    262363	    262363
2288	   -592636	    262425	    262284	    262284	    262284
2289	   -593055	    262349	    262208	    262208	    262208
2290	   -593457	    262295	    262134	    262134	    262134
2291	   -593906	    262223	    262055	    262055	    262055
2292	   -594363	    262126	    261966	    261966	    261966
2293	   -594822	    262024	    261870	    261870	    261870
2294	   -595281	    261921	    261769	    261769	    261769
2295	   -595740	    261817	    261668	    261668	    261668
2296	   -596190	    261719	    261567	    261567	    261567
2297	   -596647	    261621	    261464	    261464	    261464
2298	   -597112	    261515	    261359	    261359	    261359
2299	   -597584	    261403	    261251	    261251	    261251
2300	   -598048	    261291	    261143	    261143	    261143
2301	   -598502	    261188	    261036	    261036	    261036
2302	   -598968	    261083	    260928	    260928	    260928
2303	   -599436	    260972	    260820	    260820	    260820
2304	   -599895	    260864	    260712	    260712	    260712
2305	   -600363	    260757	    260603	    260603	    260603
2306	   -600835	    260642	    260496	    260496	    260496
2307	   -601291	    260535	    260394	    260394	    260394
2308	   -601729	    260443	    260301	    260301	    260301
2309	   -602157	    260366	    260213	    260213	    260213
2310	   -602597	    260288	    260126	    260126	    260126
2311	   -603054	    260195	    260036	    260036	    260036
2312	   -603513	    260092	    259942	    259942	    259942
2313	   -603961	    259995	    259848	    259848	    259848
2314	   -604401	    259907	    259758	    259758	    259758
2315	   -604832	    259827	    259670	    259670	    259670
2316	   -605285	    259740	    259580	    259580	    259580
2317	   -605746	    259639	    259487	    259487	    259487
2318	   -606195	    259540	    259394	    259394	    259394
2319	   -606632	    259453	    259304	    259304	    259304
2320	   -607065	    259373	    259215	    259215	    259215
2321	   -607516	    259287	    259123	    259123	    259123
2322	   -607986	    259183	    259027	    259027	    259027
2323	   -608441	    259076	    258930	    258930	    258930
2324	   -608881	    258984	    258836	    258836	    258836
2325	   -609325	    258897	    258746	    258746	    258746
2326	   -609765	    258811	    258658	    258658	    258658
2327	   -610205	    258727	    258570	    258570	    258570
2328	   -610652	    258639	    258480	    258480	    258480
2329	   -611106	    258545	    258386	    258386	    258386
2330	   -611566	    258443	    258290	    258290	    258290
2331	   -612020	    258342	    258194	    258194	    258194
2332	   -612458	    258252	    258099	    258099	    258099
2333	   -612911	    258163	    258006	    258006	    258006
2334	   -613373	    258061	    257915	    257915	    257915
2335	   -613800	    257972	    257831	    257831	    257831
2336	   -614213	    257907	    257751	    257751	    257751
2337	   -614650	    257838	    257671	    257671	    257671
2338	   -615104	    257748	    257584	    257584	    257584
2339	   -615558	    257650	    257490	    257490	    257490
2340	   -616021	    257547	    257388	    257388	    257388
2341	   -616488	    257438	    257282	    257282	    257282
2342	   -616952	    257328	    257176	    257176	    257176
2343	   -617412	    257222	    257069	    257069	    257069
2344	   -617870	    257119	    256961	    256961	    256961
2345	   -618336	    257013	    256851	    256851	    256851
2346	   -618813	    256897	    256735	    256735	    256735
2347	   -619293	    256774	    256614	    256614	    256614
2348	   -619782	    256646	    256489	    256489	    256489
2349	   -620278	    256510	    256364	    256364	    256364
2350	   -620738	    256387	    256244	    256244	    256244
2351	   -621191	    256286	    256131	    256131	    256131
2352	   -621661	    256181	    256021	    256021	    256021
2353	   -622137	    256063	    255912	    255912	    255912
2354	   -622591	    255954	    255806	    255806	    255806
2355	   -623041	    255858	    255704	    255704	    255704
2356	   -623492	    255763	    255602	    255602	    255602
2357	   -623955	    255662	    255498	    255498	    255498
2358	   -624428	    255550	    255390	    255390	    255390
2359	   -624905	    255431	    255279	    255279	    255279
2360	   -625369	    255316	    255170	    255170	    255170
2361	   -625816	    255215	    255069	    255069	    255069
2362	   -626257	    255127	    254973	    254973	    254973
2363	   -626697	    255042	    254880	    254880	    254880
2364	   -627155	    254949	    254784	    254784	    254784
2365	   -627621	    254843	    254682	    254682	    254682
2366	   -628092	    254731	    254577	    254577	    254577
2367	   -628544	    254625	    254472	    254472	    254472
2368	   -629001	    254526	    254367	    254367	    254367
2369	   -629464	    254422	    254262	    254262	    254262
2370	   -629932	    254312	    254156	    254156	    254156
2371	   -630390	    254205	    254050	    254050	    254050
2372	   -630855	    254099	    253945	    253945	    253945
2373	   -631308	    253995	    253841	    253841	    253841
2374	   -631763	    253897	    253739	    253739	    253739
2375	   -632221	    253796	    253634	    253634	    253634
2376	   -632690	    253689	    253527	    253527	    253527
2377	   -633160	    253576	    253415	    253415	    253415
2378	   -633647	    253454	    253301	    253301	    253301
2379	   -634099	    253338	    253188	    253188	    253188
2380	   -634550	    253243	    253075	    253075	    253075
2381	   -635050	    253126	    252958	    252958	    252958
2382	   -635530	    252990	    252836	    252836	    252836
2383	   -636007	    252867	    252711	    252711	    252711
2384	   -636488	    252744	    252588	    252588	    252588
2385	   -636967	    252621	    252468	    252468	    252468
2386	   -637430	    252504	    252350	    252350	    252350
2387	   -637905	    252392	    252235	    252235	    252235
2388	   -638366	    252279	    252123	    252123	    252123
2389	   -638845	    252165	    252015	    252015	    252015
2390	   -639295	    252055	    251916	    251916	    251916
2391	   -639716	    251973	    251828	    251828	    251828
2392	   -640125	    251913	    251747	    251747	    251747
2393	   -640583	    251839	    251663	    251663	    251663
2394	   -641051	    251732	    251572	    251572	    251572
2395	   -641492	    251632	    251477	    251477	    251477
2396	   -641945	    251541	    251381	    251381	    251381
2397	   -642401	    251442	    251284	    251284	    251284
2398	   -642851	    251345	    251188	    251188	    251188
2399	   -643302	    251250	    251093	    251093	    251093
2400	   -643752	    251155	    251000	    251000	    251000
2401	   -644198	    251063	    250909	    250909	    250909
2402	   -644632	    250978	    250821	    250821	    250821
2403	   -645061	    250901	    250731	    250731	    250731
2404	   -645535	    250809	    250632	    250632	    250632
2405	   -646018	    250688	    250523	    250523	    250523
2406	   -646491	    250564	    250409	    250409	    250409
2407	   -646960	    250449	    250293	    250293	    250293
2408	   -647427	    250336	    250180	    250180	    250180
2409	   -647883	    250230	    250067	    250067	    250067
2410	   -648363	    250119	    249954	    249954	    249954
2411	   -648848	    249993	    249840	    249840	    249840
2412	   -649306	    249875	    249732	    249732	    249732
2413	   -649743	    249781	    249633	    249633	    249633
2414	   -650179	    249701	    249541	    249541	    249541
2415	   -650618	    249619	    249448	    249448	    249448
2416	   -651076	    249528	    249346	    249346	    249346
2417	   -651585	    249405	    249230	    249230	    249230
2418	   -652091	    249253	    249108	    249108	    249108
2419	   -652539	    249127	    248991	    248991	    248991
2420	   -652974	    249040	    248885	    248885	    248885
2421	   -653431	    248951	    248785	    248785	    248785
2422	   -653890	    248850	    248685	    248685	    248685
2423	   -654352	    248745	    248580	    248580	    248580
2424	   -654826	    248634	    248473	    248473	    248473
2425	   -655293	    248519	    248364	    248364	    248364
2426	   -655740	    248416	    248258	    248258	    248258
2427	   -656204	    248317	    248151	    248151	    248151
2428	   -656677	    248205	    248045	    248045	    248045
2429	   -657137	    248093	    247939	    247939	    247939
2430	   -657589	    247992	    247836	    247836	    247836
2431	   -658040	    247896	    247737	    247737	    247737
2432	   -658491	    247801	    247639	    247639	    247639
2433	   -658947	    247704	    247540	    247540	    247540
2434	   -659406	    247603	    247438	    247438	    247438
2435	   -659871	    247497	    247332	    247332	    247332
2436	   -660339	    247386	    247223	    247223	    247223
2437	   -660807	    247274	    247109	    247109	    247109
2438	   -661280	    247160	    246992	    246992	    246992
2439	   -661766	    247038	    246868	    246868	    246868
2440	   -662263	    246904	    246740	    246740	    246740
2441	   -662752	    246766	    246608	    246608	    246608
2442	   -663233	    246635	    246478	    246478	    246478
2443	   -663713	    246511	    246349	    246349	    246349
2444	   -664194	    246386	    246221	    246221	    246221
